,Unnamed: 0,Unnamed: 0.1,city,country,housenumber,postcode,street,region,osm_ID,has_latitude,has_longitude,has_province,has_administrativeArea
490,490,490,,it,,,,Trentino-Alto Adige,930616026,46.04060363769531,11.134984970092772,TN,22205
491,491,491,,it,,,,Trentino-Alto Adige,932175363,46.06341552734375,11.125910758972168,TN,22205
492,492,492,,it,,,,Trentino-Alto Adige,936538551,46.06876754760742,11.120282173156738,TN,22205
493,493,493,,it,,,,Trentino-Alto Adige,938735122,46.07110977172852,11.11866855621338,TN,22205
494,494,494,,it,,,,Trentino-Alto Adige,938735127,46.071285247802734,11.11896800994873,TN,22205
495,495,495,,it,,,,Trentino-Alto Adige,938735131,46.07244110107422,11.119714736938477,TN,22205
496,496,496,,it,,,,Trentino-Alto Adige,944218119,46.13351058959961,11.12503433227539,TN,22205
497,497,497,Trento,it,79,38121.0,Via Ponte Alto,Trentino-Alto Adige,945021956,46.07364654541016,11.1486234664917,TN,22205
498,498,498,,it,,,,Trentino-Alto Adige,948757480,46.05865097045898,11.118030548095703,TN,22205
499,499,499,Trento,it,7,38122.0,Piazza del Duomo,Trentino-Alto Adige,950814168,46.06769180297852,11.121760368347168,TN,22205
500,500,500,Mattarello,it,10,38123.0,Via Pomeranos,Trentino-Alto Adige,955304894,46.014793395996094,11.132620811462402,TN,22205
501,501,501,Mattarello,it,46,38123.0,Via Pomeranos,Trentino-Alto Adige,955304924,46.01436614990234,11.132543563842772,TN,22205
502,502,502,,it,,,,Trentino-Alto Adige,955936278,46.09357833862305,11.120654106140137,TN,22205
503,503,503,Trento,it,7,38122.0,Via Antonio Gazzoletti,Trentino-Alto Adige,959910997,46.07216262817383,11.122224807739258,TN,22205
504,504,504,,it,,,,Trentino-Alto Adige,959911026,46.06224060058594,11.125654220581056,TN,22205
505,505,505,Trento,it,46,38121.0,Via Antonio Pranzelores,Trentino-Alto Adige,961288197,46.0868034362793,11.119915962219238,TN,22205
506,506,506,,it,2,38121.0,Via Klagenfurt,Trentino-Alto Adige,964709886,46.11690902709961,11.09338092803955,TN,22205
507,507,507,,it,,,,Trentino-Alto Adige,966225788,46.07172775268555,11.119091987609863,TN,22205
508,508,508,Trento,it,1,38122.0,Piazza Adamo D'Arogno,Trentino-Alto Adige,969087852,46.06671524047852,11.122114181518556,TN,22205
509,509,509,Trento,it,44,38122.0,Via Rodolfo Belenzani,Trentino-Alto Adige,975288310,46.06846237182617,11.121234893798828,TN,22205
510,510,510,Trento,it,26,38122.0,Corso Michelangelo Buonarroti,Trentino-Alto Adige,975288339,46.074825286865234,11.118711471557615,TN,22205
511,511,511,Trento,it,21,38122.0,Via Carlo Dordi,Trentino-Alto Adige,976794123,46.06732940673828,11.12295913696289,TN,22205
512,512,512,Trento,it,60,38122.0,Via Rodolfo Belenzani,Trentino-Alto Adige,976794369,46.068115234375,11.121280670166016,TN,22205
513,513,513,,it,,,,Trentino-Alto Adige,979723068,46.09147262573242,11.128446578979492,TN,22205
514,514,514,,it,,,,Trentino-Alto Adige,979927777,46.08207702636719,11.148896217346191,TN,22205
515,515,515,,it,,,,Trentino-Alto Adige,979927807,46.08198165893555,11.150261878967283,TN,22205
516,516,516,,it,,,,Trentino-Alto Adige,979927822,46.08927917480469,11.13406753540039,TN,22205
517,517,517,,it,,,,Trentino-Alto Adige,979927830,46.08148956298828,11.15459442138672,TN,22205
518,518,518,,it,,,,Trentino-Alto Adige,979927838,46.08951187133789,11.133453369140623,TN,22205
519,519,519,,it,,,,Trentino-Alto Adige,979927892,46.08182907104492,11.15391731262207,TN,22205
520,520,520,,it,,,,Trentino-Alto Adige,979927923,46.08481216430664,11.138132095336914,TN,22205
521,521,521,,it,,,,Trentino-Alto Adige,979927932,46.082122802734375,11.141545295715332,TN,22205
522,522,522,,it,,,,Trentino-Alto Adige,979927983,46.080596923828125,11.147929191589355,TN,22205
523,523,523,,it,,,,Trentino-Alto Adige,979927985,46.081817626953125,11.14648723602295,TN,22205
524,524,524,,it,,,,Trentino-Alto Adige,987820981,46.092315673828125,11.137213706970217,TN,22205
525,525,525,,it,,,,Trentino-Alto Adige,987821091,46.08974838256836,11.140369415283203,TN,22205
526,526,526,Trento,it,72,38122.0,Via del Brennero,Trentino-Alto Adige,990461825,46.07786178588867,11.12340259552002,TN,22205
527,527,527,,it,,,,Trentino-Alto Adige,991704143,46.0669174194336,11.12612533569336,TN,22205
528,528,528,Trento,it,31,38122.0,Piazza del Duomo,Trentino-Alto Adige,991782724,46.06745147705078,11.120959281921388,TN,22205
529,529,529,,it,,,,Trentino-Alto Adige,996210548,46.0912971496582,11.128515243530272,TN,22205
530,530,530,,it,,,,Trentino-Alto Adige,1002865428,46.06263732910156,11.122037887573242,TN,22205
531,531,531,,it,,,,Trentino-Alto Adige,1002865491,46.06325912475586,11.121500015258787,TN,22205
532,532,532,,it,,,,Trentino-Alto Adige,1014941647,46.06880569458008,11.120591163635254,TN,22205
533,533,533,Trento,it,39,38122.0,Via Calepina,Trentino-Alto Adige,1062772452,46.06712341308594,11.12458610534668,TN,22205
534,534,534,,it,,,,Trentino-Alto Adige,1098048308,46.065731048583984,11.12453269958496,TN,22205
535,535,535,,it,,,,Trentino-Alto Adige,1108826679,46.067138671875,11.120015144348145,TN,22205
536,536,536,,it,,,,Trentino-Alto Adige,1109589966,46.07071304321289,11.121747970581056,TN,22205
537,537,537,Trento,it,320,38121.0,Via del Brennero,Trentino-Alto Adige,1112898178,46.09025955200195,11.117280006408691,TN,22205
538,538,538,Trento,it,320,38121.0,Via del Brennero,Trentino-Alto Adige,1112898194,46.09029769897461,11.11695957183838,TN,22205
539,539,539,,it,,,,Trentino-Alto Adige,1120462651,46.06371307373047,11.126235961914062,TN,22205
540,540,540,Trento,it,28,,Viale Verona,Trentino-Alto Adige,1131515215,46.05728149414063,11.127976417541504,TN,22205
541,541,541,Trento,it,56/A,38122.0,Corso Michelangelo Buonarroti,Trentino-Alto Adige,1138738197,46.07216262817383,11.117451667785645,TN,22205
542,542,542,Trento,it,38,38122.0,Via Paolo Oss Mazzurana,Trentino-Alto Adige,1147756663,46.06875228881836,11.1224946975708,TN,22205
543,543,543,Trento,it,10,38122.0,Via San Vigilio,Trentino-Alto Adige,1156358255,46.06654357910156,11.12234115600586,TN,22205
544,544,544,Trento,it,29,38122.0,Via Oriola,Trentino-Alto Adige,1156368143,46.06826019287109,11.123208045959473,TN,22205
545,545,545,,it,,,,Trentino-Alto Adige,1161345722,46.06926727294922,11.122299194335938,TN,22205
546,546,546,,it,,,,Trentino-Alto Adige,1175313056,46.10107421875,11.118219375610352,TN,22205
547,547,547,,it,,,,Trentino-Alto Adige,1176801045,46.10734176635742,11.120741844177246,TN,22205
548,548,548,,it,,,,Trentino-Alto Adige,1176801071,46.1118392944336,11.109721183776855,TN,22205
549,549,549,,it,,,,Trentino-Alto Adige,1176801110,46.11284255981445,11.11140251159668,TN,22205
550,550,550,,it,,,,Trentino-Alto Adige,1176801146,46.11172866821289,11.109251022338867,TN,22205
551,551,551,,it,,,,Trentino-Alto Adige,1176801169,46.117149353027344,11.12001609802246,TN,22205
552,552,552,,it,,,,Trentino-Alto Adige,1206016240,46.08208465576172,11.102932929992676,TN,22205
553,553,553,Trento,it,46,38122.0,Via del Brennero,Trentino-Alto Adige,1206327036,46.076602935791016,11.124096870422363,TN,22205
554,554,554,,it,,,,Trentino-Alto Adige,1211136339,46.06614303588867,11.11856746673584,TN,22205
555,555,555,Trento,it,34,38122.0,Piazza Santa Maria Maggiore,Trentino-Alto Adige,1211136673,46.06839370727539,11.118813514709473,TN,22205
556,556,556,Trento,it,32/1,38122.0,Via Francesco Petrarca,Trentino-Alto Adige,1220020567,46.07221984863281,11.123445510864258,TN,22205
557,557,557,Trento,it,24,38122.0,Prima Androna di Borgo Nuovo,Trentino-Alto Adige,1220020631,46.06584930419922,11.123845100402832,TN,22205
558,558,558,,it,,,,Trentino-Alto Adige,1221409645,46.06988143920898,11.115958213806152,TN,22205
559,559,559,Trento,it,15,38122.0,Via 24 Maggio 1915,Trentino-Alto Adige,1224601572,46.06431579589844,11.121356010437012,TN,22205
560,560,560,,it,,,,Trentino-Alto Adige,1231361202,46.03544616699219,11.150315284729004,TN,22205
561,561,561,,it,,,,Trentino-Alto Adige,1231361213,46.03411102294922,11.150571823120115,TN,22205
562,562,562,,it,,,,Trentino-Alto Adige,1231361223,46.035152435302734,11.147997856140137,TN,22205
563,563,563,,it,,,,Trentino-Alto Adige,1239945721,46.0247917175293,11.085745811462402,TN,22205
564,564,564,,it,,,,Trentino-Alto Adige,1246694600,46.08967208862305,11.115435600280762,TN,22205
565,565,565,,it,,,,Trentino-Alto Adige,1246694623,46.09004974365234,11.115548133850098,TN,22205
566,566,566,,it,,,,Trentino-Alto Adige,1255827358,46.08076095581055,11.12200164794922,TN,22205
567,567,567,,it,,,,Trentino-Alto Adige,1258866285,46.07342147827149,11.112980842590332,TN,22205
568,568,568,,it,,,,Trentino-Alto Adige,1258866287,46.07086563110352,11.111549377441406,TN,22205
569,569,569,,it,,,,Trentino-Alto Adige,1260969049,46.09772109985352,11.143872261047363,TN,22205
570,570,570,,it,,,,Trentino-Alto Adige,1260969054,46.09892272949219,11.135706901550291,TN,22205
571,571,571,Trento,it,80,38122.0,Via Milano,Trentino-Alto Adige,1264896565,46.061126708984375,11.12846565246582,TN,22205
572,572,572,,it,,,,Trentino-Alto Adige,1271454360,46.08678436279297,11.12017059326172,TN,22205
573,573,573,,it,,,,Trentino-Alto Adige,1271454380,46.0920295715332,11.118823051452637,TN,22205
574,574,574,Trento,it,203,38121.0,Via Ezio Maccani,Trentino-Alto Adige,1272986451,46.09362411499024,11.10561752319336,TN,22205
575,575,575,,it,,,,Trentino-Alto Adige,1275651857,46.08620071411133,11.121225357055664,TN,22205
576,576,576,,it,,,,Trentino-Alto Adige,1276868843,46.08705139160156,11.120862007141112,TN,22205
577,577,577,,it,,,,Trentino-Alto Adige,1276868849,46.08915710449219,11.12191390991211,TN,22205
578,578,578,,it,,,,Trentino-Alto Adige,1276868890,46.08793640136719,11.12147045135498,TN,22205
579,579,579,,it,,,,Trentino-Alto Adige,1276868943,46.08855056762695,11.121071815490724,TN,22205
580,580,580,,it,,,,Trentino-Alto Adige,1276876580,46.05889892578125,11.124801635742188,TN,22205
581,581,581,,it,,,,Trentino-Alto Adige,1276876585,46.05967712402344,11.12399959564209,TN,22205
582,582,582,,it,,,,Trentino-Alto Adige,1281616969,46.1079216003418,11.104606628417969,TN,22205
583,583,583,Trento,it,7,38122.0,Piazza Ezio Mosna,Trentino-Alto Adige,1290442756,46.06650161743164,11.114703178405762,TN,22205
584,584,584,,it,,,,Trentino-Alto Adige,1296594477,46.0830192565918,11.121431350708008,TN,22205
585,585,585,,it,,,,Trentino-Alto Adige,1296594769,46.08658599853516,11.121295928955078,TN,22205
586,586,586,,it,,,,Trentino-Alto Adige,1296594790,46.08452987670898,11.122742652893066,TN,22205
587,587,587,,it,,,,Trentino-Alto Adige,1296656966,46.04024505615234,11.13685131072998,TN,22205
588,588,588,,it,,,,Trentino-Alto Adige,1297477234,46.10816192626953,11.112020492553713,TN,22205
589,589,589,,it,,,,Trentino-Alto Adige,1297477299,46.10848236083984,11.111946105957031,TN,22205
590,590,590,,it,,,,Trentino-Alto Adige,1299372472,46.07164001464844,11.119335174560549,TN,22205
591,591,591,,it,,,,Trentino-Alto Adige,1305109142,46.06816101074219,11.18307399749756,TN,22205
592,592,592,,it,,,,Trentino-Alto Adige,1305109203,46.06884765625,11.183345794677734,TN,22205
593,593,593,,it,,,,Trentino-Alto Adige,1305109237,46.073524475097656,11.171733856201172,TN,22205
594,594,594,,it,,,,Trentino-Alto Adige,1305109302,46.07367706298828,11.169105529785156,TN,22205
595,595,595,,it,,,,Trentino-Alto Adige,1307180044,46.07375717163086,11.131939888000488,TN,22205
596,596,596,,it,,,,Trentino-Alto Adige,1308053894,46.0915412902832,11.116374015808104,TN,22205
597,597,597,,it,,,,Trentino-Alto Adige,1308053928,46.07185745239258,11.121288299560549,TN,22205
598,598,598,,it,,,,Trentino-Alto Adige,1308053960,46.09160232543945,11.116607666015623,TN,22205
599,599,599,,it,,,,Trentino-Alto Adige,1311008995,46.05778884887695,11.133106231689451,TN,22205
600,600,600,,it,,,,Trentino-Alto Adige,1311009175,46.05799102783203,11.133037567138672,TN,22205
601,601,601,Trento,it,,38122.0,Largo Medaglie d'Oro,Trentino-Alto Adige,1311009225,46.05773162841797,11.132390975952148,TN,22205
602,602,602,,it,,,,Trentino-Alto Adige,1311353104,46.090087890625,11.11305809020996,TN,22205
603,603,603,,it,,,,Trentino-Alto Adige,1312440662,46.07049179077149,11.121326446533203,TN,22205
604,604,604,,it,,,,Trentino-Alto Adige,1312440726,46.07183074951172,11.119884490966797,TN,22205
605,605,605,Trento,it,33,38122.0,Via Giuseppe Mazzini,Trentino-Alto Adige,1312818573,46.0657958984375,11.123001098632812,TN,22205
606,606,606,,it,,,,Trentino-Alto Adige,1315231855,46.06940841674805,11.128796577453612,TN,22205
607,607,607,,it,,,,Trentino-Alto Adige,1331468283,46.065696716308594,11.123916625976562,TN,22205
608,608,608,,it,,,,Trentino-Alto Adige,1331468443,46.06342697143555,11.125784873962402,TN,22205
609,609,609,,it,,,,Trentino-Alto Adige,1331498994,46.08916091918945,11.086734771728516,TN,22205
610,610,610,,it,,,,Trentino-Alto Adige,1331499085,46.08250427246094,11.087865829467772,TN,22205
611,611,611,,it,,,,Trentino-Alto Adige,1331499090,46.08449172973633,11.097929954528809,TN,22205
612,612,612,,it,,,,Trentino-Alto Adige,1331576651,46.00666427612305,11.127668380737305,TN,22205
613,613,613,,it,,,,Trentino-Alto Adige,1331577070,46.02108383178711,11.149750709533691,TN,22205
614,614,614,Villazzano,it,25,38123.0,Via Pianizza,Trentino-Alto Adige,1331577082,46.02134704589844,11.149862289428713,TN,22205
615,615,615,Villazzano,it,27,38123.0,Via Pianizza,Trentino-Alto Adige,1331577276,46.0212516784668,11.14967441558838,TN,22205
616,616,616,,it,,,,Trentino-Alto Adige,1338599039,46.11634063720703,11.118393898010254,TN,22205
617,617,617,,it,,,,Trentino-Alto Adige,1338599042,46.11761474609375,11.121112823486328,TN,22205
618,618,618,,it,,,,Trentino-Alto Adige,1338599060,46.11906814575195,11.119900703430176,TN,22205
619,619,619,,it,,,,Trentino-Alto Adige,1338599066,46.12263870239258,11.116947174072266,TN,22205
620,620,620,,it,,,,Trentino-Alto Adige,1338599075,46.12042617797852,11.120768547058104,TN,22205
621,621,621,,it,,,,Trentino-Alto Adige,1338599103,46.11592864990234,11.11716365814209,TN,22205
622,622,622,,it,,,,Trentino-Alto Adige,1338599111,46.12181854248047,11.117730140686035,TN,22205
623,623,623,,it,,,,Trentino-Alto Adige,1346770186,46.04583358764648,11.065401077270508,TN,22205
624,624,624,,it,,,,Trentino-Alto Adige,1346770236,46.0190315246582,11.04054355621338,TN,22205
625,625,625,Gardolo,it,164/B,38121.0,Via Alto Adige,Trentino-Alto Adige,1350658039,46.12789535522461,11.109411239624023,TN,22205
626,626,626,,it,,,,Trentino-Alto Adige,1357945030,46.023345947265625,11.038459777832031,TN,22205
627,627,627,,it,,,,Trentino-Alto Adige,1363980327,46.065555572509766,11.09888744354248,TN,22205
628,628,628,,it,,,,Trentino-Alto Adige,1363980588,46.07096099853516,11.05991268157959,TN,22205
629,629,629,Sopramonte,it,17,38123.0,Via di Revolta,Trentino-Alto Adige,1363980702,46.07172393798828,11.059633255004885,TN,22205
630,630,630,,it,,,,Trentino-Alto Adige,1364890480,46.13325119018555,11.121381759643556,TN,22205
631,631,631,Trento,it,110,38123.0,Strada di Vason,Trentino-Alto Adige,1364971578,46.03923034667969,11.057024955749512,TN,22205
632,632,632,,it,,,,Trentino-Alto Adige,1364971585,46.03186798095703,11.045564651489258,TN,22205
633,633,633,,it,,,,Trentino-Alto Adige,1364971588,46.03289031982422,11.04723834991455,TN,22205
634,634,634,,it,,,,Trentino-Alto Adige,1364971658,46.04094314575195,11.058489799499512,TN,22205
635,635,635,,it,,,,Trentino-Alto Adige,1364971690,46.0427131652832,11.061810493469238,TN,22205
636,636,636,,it,,,,Trentino-Alto Adige,1364971722,46.04656982421875,11.063828468322754,TN,22205
637,637,637,,it,,,,Trentino-Alto Adige,1364971748,46.04798126220703,11.06548023223877,TN,22205
638,638,638,,it,,,,Trentino-Alto Adige,1364971788,46.04930114746094,11.06773853302002,TN,22205
639,639,639,,it,,,,Trentino-Alto Adige,1364972232,46.065765380859375,11.095165252685549,TN,22205
640,640,640,Trento,it,13,38122.0,Via Livio Marchetti,Trentino-Alto Adige,1366801084,46.06953048706055,11.126693725585938,TN,22205
641,641,641,Trento,it,22,38122.0,Via San Marco,Trentino-Alto Adige,1366801107,46.07008743286133,11.124937057495115,TN,22205
642,642,642,,it,,,,Trentino-Alto Adige,1366801220,46.06968688964844,11.126272201538086,TN,22205
643,643,643,,it,,,,Trentino-Alto Adige,1366801229,46.06996536254883,11.126203536987305,TN,22205
644,644,644,,it,,,,Trentino-Alto Adige,1366801428,46.0731201171875,11.128219604492188,TN,22205
645,645,645,,it,,,,Trentino-Alto Adige,1366801595,46.07406997680664,11.13528823852539,TN,22205
646,646,646,,it,,,,Trentino-Alto Adige,1368281397,46.12207412719727,11.121726036071776,TN,22205
647,647,647,Trento,it,20,38122.0,Via Roggia Grande,Trentino-Alto Adige,1369533412,46.06775665283203,11.124911308288574,TN,22205
648,648,648,Trento,it,28,38122.0,Via Calepina,Trentino-Alto Adige,1369533422,46.06702423095703,11.124519348144531,TN,22205
649,649,649,,it,,,,Trentino-Alto Adige,1369533469,46.0679931640625,11.126446723937988,TN,22205
650,650,650,,it,,,,Trentino-Alto Adige,1371175937,46.05094528198242,11.072355270385742,TN,22205
651,651,651,,it,,,,Trentino-Alto Adige,1371175943,46.05218505859375,11.072431564331056,TN,22205
652,652,652,,it,,,,Trentino-Alto Adige,1371177059,46.04970550537109,11.07376766204834,TN,22205
653,653,653,,it,,,,Trentino-Alto Adige,1371177396,46.05060577392578,11.073081970214844,TN,22205
654,654,654,,it,,,,Trentino-Alto Adige,1371177417,46.050724029541016,11.072758674621582,TN,22205
655,655,655,,it,,,,Trentino-Alto Adige,1371177418,46.05073165893555,11.083544731140137,TN,22205
656,656,656,,it,,,,Trentino-Alto Adige,1371177553,46.052547454833984,11.071606636047363,TN,22205
657,657,657,,it,,,,Trentino-Alto Adige,1371177728,46.06865692138672,11.077178955078123,TN,22205
658,658,658,,it,,,,Trentino-Alto Adige,1371177746,46.06882095336914,11.056547164916992,TN,22205
659,659,659,,it,,,,Trentino-Alto Adige,1371177750,46.06904983520508,11.05666446685791,TN,22205
660,660,660,,it,,,,Trentino-Alto Adige,1371177761,46.06947708129883,11.078184127807615,TN,22205
661,661,661,,it,,,,Trentino-Alto Adige,1371177768,46.06990814208984,11.077260971069336,TN,22205
662,662,662,,it,,,,Trentino-Alto Adige,1374527877,46.07067489624024,11.11195468902588,TN,22205
663,663,663,,it,,,,Trentino-Alto Adige,1374604266,46.05144882202149,11.124164581298828,TN,22205
664,664,664,,it,,,,Trentino-Alto Adige,1388563445,46.048587799072266,11.113081932067873,TN,22205
665,665,665,,it,,,,Trentino-Alto Adige,1388564231,46.06443786621094,11.079870223999023,TN,22205
666,666,666,,it,,,,Trentino-Alto Adige,1388564919,46.073360443115234,11.105475425720217,TN,22205
667,667,667,,it,,,,Trentino-Alto Adige,1390204589,46.05937957763672,11.11849308013916,TN,22205
668,668,668,,it,,,,Trentino-Alto Adige,1403185438,46.03620147705078,11.153823852539062,TN,22205
669,669,669,,it,,,,Trentino-Alto Adige,1403185440,46.03532028198242,11.15363883972168,TN,22205
670,670,670,,it,,,,Trentino-Alto Adige,1404110838,46.09992218017578,11.111976623535156,TN,22205
671,671,671,,it,,,,Trentino-Alto Adige,1404110995,46.099891662597656,11.111892700195312,TN,22205
672,672,672,,it,,,,Trentino-Alto Adige,1416619117,46.02372741699219,11.03900146484375,TN,22205
673,673,673,,it,,,,Trentino-Alto Adige,1416625316,46.03847122192383,11.058862686157228,TN,22205
674,674,674,,it,,,,Trentino-Alto Adige,1416627065,46.04810333251953,11.063632011413574,TN,22205
675,675,675,,it,,,,Trentino-Alto Adige,1416907781,46.05099105834961,11.124616622924805,TN,22205
676,676,676,,it,,,,Trentino-Alto Adige,1416907783,46.05102157592773,11.124869346618652,TN,22205
677,677,677,,it,,,,Trentino-Alto Adige,1435760423,46.05758666992188,11.125375747680664,TN,22205
678,678,678,,it,,,,Trentino-Alto Adige,1454246799,46.09379959106445,11.120162963867188,TN,22205
679,679,679,,it,,,,Trentino-Alto Adige,1454246856,46.102317810058594,11.116744041442873,TN,22205
680,680,680,,it,,,,Trentino-Alto Adige,1454246862,46.102535247802734,11.116158485412598,TN,22205
681,681,681,,it,,,,Trentino-Alto Adige,1454246902,46.10296249389648,11.11619472503662,TN,22205
682,682,682,Trento,it,34/2,38121.0,Via Luigi Caneppele,Trentino-Alto Adige,1454331896,46.10074996948242,11.101485252380373,TN,22205
683,683,683,,it,,,,Trentino-Alto Adige,1454332332,46.10198974609375,11.100278854370115,TN,22205
684,684,684,,it,41/1,,Piazza Venezia,Trentino-Alto Adige,1462754750,46.06888961791992,11.128771781921388,TN,22205
685,685,685,Trento,it,14,38122.0,Via Malpaga,Trentino-Alto Adige,1462796976,46.068809509277344,11.12315845489502,TN,22205
686,686,686,,it,105,38121.0,Via Ezio Maccani,Trentino-Alto Adige,1474641633,46.08140182495117,11.11594295501709,TN,22205
687,687,687,,it,,,,Trentino-Alto Adige,1474641647,46.06521224975586,11.12203884124756,TN,22205
688,688,688,Trento,it,29,38122.0,Via San Pio X,Trentino-Alto Adige,1477270680,46.05604553222656,11.120261192321776,TN,22205
689,689,689,,it,,,,Trentino-Alto Adige,1487115681,46.08892059326172,11.134102821350098,TN,22205
690,690,690,,it,,,,Trentino-Alto Adige,1489680728,46.08933639526367,11.063140869140623,TN,22205
691,691,691,,it,,,,Trentino-Alto Adige,1489684356,46.08104705810547,11.043416023254396,TN,22205
692,692,692,,it,,,,Trentino-Alto Adige,1493571219,46.062232971191406,11.127952575683594,TN,22205
693,693,693,Trento,it,1,38122.0,Via dei Mille,Trentino-Alto Adige,1493571353,46.062965393066406,11.127571105957031,TN,22205
694,694,694,Trento,it,1,38122.0,Via Andrea Maffei,Trentino-Alto Adige,1514593518,46.06652069091797,11.120380401611328,TN,22205
695,695,695,,it,,,,Trentino-Alto Adige,1537286631,46.06365203857422,11.12487506866455,TN,22205
696,696,696,,it,,,,Trentino-Alto Adige,1540485232,46.03843688964844,11.107827186584473,TN,22205
697,697,697,,it,,,,Trentino-Alto Adige,1549466562,46.07008361816406,11.125388145446776,TN,22205
698,698,698,,it,,,,Trentino-Alto Adige,1552327070,46.07271957397461,11.058568000793455,TN,22205
699,699,699,,it,,,,Trentino-Alto Adige,1552601460,46.07876205444336,11.060236930847168,TN,22205
700,700,700,,it,,,,Trentino-Alto Adige,1552607022,46.07902145385742,11.05998992919922,TN,22205
701,701,701,,it,,,,Trentino-Alto Adige,1552635259,46.07343292236328,11.051868438720703,TN,22205
702,702,702,,it,,,,Trentino-Alto Adige,1552637728,46.07688522338867,11.051353454589844,TN,22205
703,703,703,,it,,,,Trentino-Alto Adige,1552667410,46.07170867919922,11.06018352508545,TN,22205
704,704,704,,it,,,,Trentino-Alto Adige,1558778507,46.068695068359375,11.117114067077637,TN,22205
705,705,705,,it,,,,Trentino-Alto Adige,1559090540,46.06442642211914,11.138906478881836,TN,22205
706,706,706,Trento,it,77,38121.0,Via Mesiano,Trentino-Alto Adige,1559090545,46.0663948059082,11.138856887817385,TN,22205
707,707,707,,it,,,,Trentino-Alto Adige,1580347698,46.08919525146485,11.120326042175291,TN,22205
708,708,708,,it,,,,Trentino-Alto Adige,1580347715,46.08934783935547,11.120637893676758,TN,22205
709,709,709,,it,,,,Trentino-Alto Adige,1580347774,46.089752197265625,11.120844841003418,TN,22205
710,710,710,,it,,,,Trentino-Alto Adige,1581602616,46.0994758605957,11.118341445922852,TN,22205
711,711,711,,it,,,,Trentino-Alto Adige,1583907807,46.062496185302734,11.125455856323242,TN,22205
712,712,712,,it,,,,Trentino-Alto Adige,1583908282,46.0800666809082,11.130393981933594,TN,22205
713,713,713,,it,,,,Trentino-Alto Adige,1583908661,46.08120727539063,11.129239082336426,TN,22205
714,714,714,Trento,it,5,38122.0,Via Galileo Galilei,Trentino-Alto Adige,1590524177,46.06794738769531,11.125752449035645,TN,22205
715,715,715,,it,,,,Trentino-Alto Adige,1605286936,46.06453323364258,11.11991024017334,TN,22205
716,716,716,,it,,,,Trentino-Alto Adige,1605287034,46.06539535522461,11.119681358337402,TN,22205
717,717,717,,it,,,,Trentino-Alto Adige,1607399782,46.100616455078125,11.101602554321287,TN,22205
718,718,718,,it,,,,Trentino-Alto Adige,1607399832,46.100772857666016,11.102706909179688,TN,22205
719,719,719,Mattarello,it,6,38123.0,Via Guido Poli,Trentino-Alto Adige,1607714595,46.00606155395508,11.127803802490234,TN,22205
720,720,720,Romagnano,it,26,38123.0,Via dei Rimoni,Trentino-Alto Adige,1608971475,46.01764678955078,11.107122421264648,TN,22205
721,721,721,,it,,,,Trentino-Alto Adige,1609032581,46.03841018676758,11.110037803649902,TN,22205
722,722,722,,it,,,,Trentino-Alto Adige,1609032777,46.038909912109375,11.110556602478027,TN,22205
723,723,723,Trento,it,,38121.0,Via Giambattista Unterveger,Trentino-Alto Adige,1616878354,46.09441375732422,11.109947204589844,TN,22205
724,724,724,Trento,it,104,38121.0,Via Giambattista Unterveger,Trentino-Alto Adige,1616878359,46.094635009765625,11.110076904296877,TN,22205
725,725,725,,it,,,,Trentino-Alto Adige,1618076274,46.07188415527344,11.123749732971191,TN,22205
726,726,726,Trento,it,60,38122.0,Via Torre Verde,Trentino-Alto Adige,1633007143,46.07146072387695,11.12460708618164,TN,22205
727,727,727,Trento,it,7,38122.0,Piazzetta Nicolò Rasmo,Trentino-Alto Adige,1633007183,46.07112121582031,11.124722480773926,TN,22205
728,728,728,,it,,,,Trentino-Alto Adige,1643404429,46.054962158203125,11.13632869720459,TN,22205
729,729,729,,it,,,,Trentino-Alto Adige,1649567544,46.01940536499024,11.040093421936035,TN,22205
730,730,730,,it,,,,Trentino-Alto Adige,1649567551,46.0207633972168,11.041003227233888,TN,22205
731,731,731,,it,,,,Trentino-Alto Adige,1649567553,46.02088165283203,11.04190158843994,TN,22205
732,732,732,Trento,it,6,38122.0,Via Bartolameo da Trento,Trentino-Alto Adige,1666211346,46.07607269287109,11.124643325805664,TN,22205
733,733,733,,it,,,,Trentino-Alto Adige,1667548247,46.072486877441406,11.122031211853027,TN,22205
734,734,734,,it,,,,Trentino-Alto Adige,1667555118,46.07311630249024,11.120603561401367,TN,22205
735,735,735,,it,,,,Trentino-Alto Adige,1685067432,46.00666427612305,11.127509117126465,TN,22205
736,736,736,,it,,,,Trentino-Alto Adige,1689074203,46.10002899169922,11.084920883178713,TN,22205
737,737,737,,it,,,,Trentino-Alto Adige,1689074790,46.09461212158203,11.072049140930176,TN,22205
738,738,738,,it,,,,Trentino-Alto Adige,1689074796,46.09449768066406,11.071698188781738,TN,22205
739,739,739,,it,,,,Trentino-Alto Adige,1689075106,46.09840774536133,11.085265159606934,TN,22205
740,740,740,,it,,,,Trentino-Alto Adige,1689075471,46.1008415222168,11.082667350769045,TN,22205
741,741,741,,it,,,,Trentino-Alto Adige,1689075633,46.10302734375,11.07852268218994,TN,22205
742,742,742,,it,,,,Trentino-Alto Adige,1689075665,46.10319519042969,11.078207015991213,TN,22205
743,743,743,,it,,,,Trentino-Alto Adige,1689075691,46.103660583496094,11.078451156616213,TN,22205
