,has_latitude,has_longitude,address,information,opening_hours,facility_type,smoking,architecturalBarriers,name,sport,has_capacity,menu,hiking,osm_ID,has_contactPoint
648,46.06702423095703,11.124519348144531,"{'city': 'Trento', 'country': 'IT', 'housenumber': '28', 'postcode': '38122', 'street': 'Via Calepina', 'region': 'Trentino-Alto Adige'}",no information specified,Mo-Su 18:00-23:00,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Tipico', 'has_shortName': None, 'has_name_en': 'Tipici'}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1369533422,cp_5068029090
649,46.0679931640625,11.126446723937988,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1369533469,cp_3244703189
650,46.05094528198242,11.072355270385742,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,pub,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Birreria 3 tre', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1371175937,cp_6883578042
651,46.05218505859375,11.072431564331055,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,cafe,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'La Bella Vita', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1371175943,cp_4669477354
652,46.049705505371094,11.07376766204834,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1371177059,cp_6369614670
653,46.05060577392578,11.073081970214844,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,playground,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1371177396,cp_4665685528
654,46.050724029541016,11.072758674621582,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",map,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,1371177417,cp_7619650591
655,46.05073165893555,11.083544731140137,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,viewpoint,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1371177418,cp_4988214524
656,46.052547454833984,11.071606636047363,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,viewpoint,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1371177553,cp_3229942402
657,46.06865692138672,11.077178955078125,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1371177728,cp_2031415355
658,46.06882095336914,11.056547164916992,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1371177746,cp_2657470120
659,46.06904983520508,11.05666446685791,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Le tre cime del Bondone', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': 'pizza;regional', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1371177750,cp_4175385188
660,46.06947708129883,11.078184127807617,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,picnic_site,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1371177761,cp_5277729200
661,46.069908142089844,11.077260971069336,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1371177768,cp_9391025092
662,46.070674896240234,11.111954689025879,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,cafe,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Cin Cin', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1374527877,cp_6903267389
663,46.051448822021484,11.124164581298828,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,8,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1374604266,cp_5131284041
664,46.048587799072266,11.113081932067871,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,cafe,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Bar Fedeltà', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1388563445,cp_7146180129
665,46.06443786621094,11.079870223999023,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,playground,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1388564231,cp_8400475528
666,46.073360443115234,11.105475425720215,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,1388564919,cp_2651481361
667,46.05937957763672,11.11849308013916,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1390204589,cp_6304146297
668,46.03620147705078,11.153823852539062,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,viewpoint,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1403185438,cp_6959558508
669,46.03532028198242,11.15363883972168,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,viewpoint,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1403185440,cp_7371978232
670,46.09992218017578,11.111976623535156,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,hotel,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Hotel Oasi', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1404110838,cp_6572308569
671,46.099891662597656,11.111892700195312,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1404110995,cp_8426419168
672,46.02372741699219,11.03900146484375,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,playground,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1416619117,cp_7361240466
673,46.03847122192383,11.058862686157227,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'El Bondonero', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1416625316,cp_2459540647
674,46.04810333251953,11.063632011413574,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Uso civico di Sopramonte (ASUC)', 'has_shortName': None, 'has_name_en': None}",,6,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1416627065,cp_9906402154
675,46.05099105834961,11.124616622924805,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,pitch,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",table_tennis,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1416907781,cp_2530927728
676,46.051021575927734,11.124869346618652,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,playground,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1416907783,cp_6105652035
677,46.057586669921875,11.125375747680664,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,playground,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1435760423,cp_7510728420
678,46.09379959106445,11.120162963867188,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,playground,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1454246799,cp_1467910855
679,46.102317810058594,11.116744041442871,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1454246856,cp_1705662220
680,46.102535247802734,11.116158485412598,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1454246862,cp_3031981536
681,46.102962493896484,11.116194725036621,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,playground,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1454246902,cp_1725691779
682,46.10074996948242,11.101485252380371,"{'city': 'Trento', 'country': 'IT', 'housenumber': '34/2', 'postcode': '38121', 'street': 'Via Luigi Caneppele', 'region': 'Trentino-Alto Adige'}",no information specified,,cafe,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Bar Lupo', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1454331896,cp_5343022686
683,46.10198974609375,11.100278854370117,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,playground,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1454332332,cp_8133519287
684,46.06888961791992,11.128771781921387,"{'city': None, 'country': 'Italy', 'housenumber': '41/1', 'postcode': None, 'street': 'Piazza Venezia', 'region': 'Trentino-Alto Adige'}",no information specified,Mo-Fr 09:00-21:00,fitness_centre,,"{'levelAccessibility': 'yes', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'FitPark', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1462754750,cp_9209126067
685,46.068809509277344,11.12315845489502,"{'city': 'Trento', 'country': 'IT', 'housenumber': '14', 'postcode': '38122', 'street': 'Via Malpaga', 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Sushizen', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': 'japanese', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1462796976,cp_4988955540
686,46.08140182495117,11.11594295501709,"{'city': None, 'country': 'Italy', 'housenumber': '105', 'postcode': '38121', 'street': 'Via Ezio Maccani', 'region': 'Trentino-Alto Adige'}",no information specified,,cafe,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Bar One', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1474641633,cp_1854102328
687,46.06521224975586,11.122038841247559,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,playground,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1474641647,cp_9473401390
688,46.05604553222656,11.120261192321777,"{'city': 'Trento', 'country': 'IT', 'housenumber': '29', 'postcode': '38122', 'street': 'Via San Pio X', 'region': 'Trentino-Alto Adige'}",no information specified,Mo-Sa 06:30-23:00,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Aroma', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': 'italian;pizza', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1477270680,cp_3051085121
689,46.08892059326172,11.134102821350098,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,playground,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1487115681,cp_3457250677
690,46.08933639526367,11.063140869140625,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1489680728,cp_8405724054
691,46.08104705810547,11.043416023254395,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,hotel,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Hotel San Leonardo', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1489684356,cp_5754638440
692,46.062232971191406,11.127952575683594,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'La Stua', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1493571219,cp_1077338521
693,46.062965393066406,11.127571105957031,"{'city': 'Trento', 'country': 'IT', 'housenumber': '1', 'postcode': '38122', 'street': 'Via dei Mille', 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Saporoso', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': 'japanese;thai', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1493571353,cp_3461334767
694,46.06652069091797,11.120380401611328,"{'city': 'Trento', 'country': 'IT', 'housenumber': '1', 'postcode': '38122', 'street': 'Via Andrea Maffei', 'region': 'Trentino-Alto Adige'}",no information specified,,hotel,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'B&B Margot', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1514593518,cp_5108223827
695,46.06365203857422,11.12487506866455,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,theatre,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'teatro Cuminetti', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1537286631,cp_1329534169
696,46.03843688964844,11.107827186584473,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,theatre,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Teatro Demattè', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1540485232,cp_5153302509
697,46.07008361816406,11.125388145446777,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,club,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Circolo Culturale Ricreativo Sardo G. Dessi', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1549466562,cp_8356304319
698,46.07271957397461,11.058568000793457,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Alpino', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': 'regional', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1552327070,cp_3802555922
699,46.07876205444336,11.060236930847168,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,picnic_site,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1552601460,cp_9390325529
700,46.07902145385742,11.059989929199219,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,playground,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1552607022,cp_1702856598
701,46.07343292236328,11.051868438720703,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,viewpoint,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1552635259,cp_9204638440
702,46.07688522338867,11.051353454589844,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,viewpoint,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1552637728,cp_4442655490
703,46.07170867919922,11.06018352508545,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,picnic_site,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1552667410,cp_7995033107
704,46.068695068359375,11.117114067077637,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1558778507,cp_9066475645
705,46.06442642211914,11.138906478881836,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,cafe,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Bar di Ingegneria', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1559090540,cp_7413576697
706,46.0663948059082,11.138856887817383,"{'city': 'Trento', 'country': 'IT', 'housenumber': '77', 'postcode': '38121', 'street': 'Via Mesiano', 'region': 'Trentino-Alto Adige'}",no information specified,Mo-Th 08:00-21:45; Fr 08:00-19:45,library,,"{'levelAccessibility': 'yes', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'BUM - Biblioteca Universitaria Mesiano', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1559090545,cp_5815104139
707,46.089195251464844,11.120326042175293,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1580347698,cp_1819805420
